                              ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL POTOSI,,,
,,,
POTOSI,TINGUIPAYA,KELLU CANCHA,CKELLU CANCHA
POTOSI,TINGUIPAYA,JAHUACAYA,JAHUCAYA
POTOSI,TINGUIPAYA,MUITA,muita
POTOSI,TINGUIPAYA,P.S. PUKA PUNTA,PUCA PUNTA
POTOSI,TINGUIPAYA,PUJYU PAMPA,pujyupampa
POTOSI,TINGUIPAYA,SAYACA,sayaca
POTOSI,TINGUIPAYA,SIHUAYO,Sihuayo
POTOSI,TINGUIPAYA,TALULA,talula
POTOSI,TINGUIPAYA,TINGUIPAYA,TINGUIPAYA
POTOSI,TINGUIPAYA,TUISURI,Tuisuri
,,C.S. VIRGEN DE CONCEPCIÓN,
POTOSI,TOMAVE,TOMAVE,Tomave
POTOSI,TOMAVE,C.S. YURA,calle Arce S/N
POTOSI,TOMAVE,CALAZAYA,Calazaya
POTOSI,TOMAVE,CARLOS MACHICADO,Carlos Machicao
POTOSI,TOMAVE,JACHIOCO,jachioco
POTOSI,TOMAVE,KORKA,korka
POTOSI,TOMAVE,OPOCO,Opoco
POTOSI,TOMAVE,PAJCHA,PAJCHA
POTOSI,TOMAVE,PELCA,Sin registro
POTOSI,TOMAVE,TACORA,TACORA
